"dependency_id","path","classification","required_for","source_or_evidence","compile_or_run_role","sha256","owning_step","owning_commit","status","note"
"TSDEP-250","reports/backtest/ExpectedValue_MultiCurrency_TickShockScalper_stage2_3d_event.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","CFE44F9E79AED5D338EC75662D1EDDEE4C83F48E34FC0E3C483B664AAF075905","01","3ab098cf5d47ca00f0c0be39d7cdd946e0a57980","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-251","reports/backtest/ExpectedValue_MultiCurrency_TickShockScalper_stage2_3d_trade.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","270B986B65C1CB2FA05FFFD96A047DCA8EC81B25A7A42F9E0B331D009994D915","01","3ab098cf5d47ca00f0c0be39d7cdd946e0a57980","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-252","reports/backtest/ExpectedValue_MultiCurrency_TickShockScalper_stage3_1w_event.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","F989863DE86051788C598D259041722A7FC3E36FE40024882D3F0D403B35A862","01","3ab098cf5d47ca00f0c0be39d7cdd946e0a57980","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-253","reports/backtest/ExpectedValue_MultiCurrency_TickShockScalper_stage4_202503_event.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","6325B640927B3F70B1BEDDFF87EF13D296207897B4C43941D9F8E3702ADD9961","01","3ab098cf5d47ca00f0c0be39d7cdd946e0a57980","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-254","reports/backtest/ExpectedValue_TickShock_OrderReachability_stage1.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","CC1DC8F6C2368BD0A7CE79E660202662B5F6A6515B180B3C5DF160C7EFF2DC29","01","3ab098cf5d47ca00f0c0be39d7cdd946e0a57980","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-255","reports/backtest/ExpectedValue_TickShock_Reachability_stage1.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","FB81959C5E589368460F305C831F13146C6339557C3027ACAA4E6A946072EBED","01","3ab098cf5d47ca00f0c0be39d7cdd946e0a57980","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-256","reports/backtest/ExpectedValue_TickShock_ResearchReachability_stage1.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","381BD4163613561230313B301194A52A41509914C082018D905B96A23C54D99E","01","3ab098cf5d47ca00f0c0be39d7cdd946e0a57980","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-257","reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_stage2_3bd.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","01D18DBF987EDE5ED2AA02B479BC471D09CDAD4F59802B9BB49C3F67D360D3AF","pre-01","3ab098cf5d47ca00f0c0be39d7cdd946e0a57980","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-258","reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_stage3_1week.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","CBA667316D62CCD90653018C0730370B291BA1105A3A61AAF327FFB28AD3B95D","pre-01","3ab098cf5d47ca00f0c0be39d7cdd946e0a57980","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-259","reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_MultiCurrency_TickShockResearch_stage4_202503.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","46070D3BD252E14DCA6A55BD38D07EAE60822571F9C508A8C67E76D9615D9B42","pre-01","3ab098cf5d47ca00f0c0be39d7cdd946e0a57980","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-260","reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_OrderReachability_stage1.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","CC1DC8F6C2368BD0A7CE79E660202662B5F6A6515B180B3C5DF160C7EFF2DC29","pre-01","3ab098cf5d47ca00f0c0be39d7cdd946e0a57980","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-261","reports/backtest/runs/20260821_tickshock_research_v4_final/ExpectedValue_TickShock_ResearchReachability_stage1.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","381BD4163613561230313B301194A52A41509914C082018D905B96A23C54D99E","pre-01","3ab098cf5d47ca00f0c0be39d7cdd946e0a57980","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-262","reports/backtest/runs/20260822_tickshock_causal_ideal_202503/tester_config.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","875A8F25A1474E1CE2FDAE88078434001A4034281FD8210E4896E35511F66183","07","fdb091872650d861bed85649283e30fe956b381a","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-263","reports/backtest/runs/20260822_tickshock_causal_realizable_202503/tester_config.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","BBCAA13F88E769723C40E0031B58BFDAA36ACB66B04D0E600E5F9AEEB48D6336","07","fdb091872650d861bed85649283e30fe956b381a","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-264","reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_MultiCurrency_TickShockResearch_revision_202503.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","42AA3724364CA5599D7BFAF20F0F88BA040671A41CBEA227E0796370B69774E3","01","030f3b091ea549a03fd92ed599f66410066333cb","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-265","reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_MultiCurrency_TickShockResearch_revision_smoke.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","CB2DF7D1DA0D334218BD874DC75461D916E760B6508C4F5BFE0C3A2152C7D9D2","01","030f3b091ea549a03fd92ed599f66410066333cb","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-266","reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_OrderReachability_revision.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","07FB2CFBE3C15489688AC495C6447D542517A012FD2320F7B640C8BC12B7671F","01","030f3b091ea549a03fd92ed599f66410066333cb","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-267","reports/backtest/runs/20260822_tickshock_execution_revision/ExpectedValue_TickShock_ResearchReachability_revision.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","80337E8029E4A6599AE532DB292882022F20911C4CA40A6CA8733A83B2ACC85E","01","030f3b091ea549a03fd92ed599f66410066333cb","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-268","reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_MultiCurrency_TickShockResearch_realizable_202503.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","5486E151586B949472A3E51A9581A252484EECE8F7F37D8F2FFD7ADF22EC846C","01","030f3b091ea549a03fd92ed599f66410066333cb","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-269","reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_TickShock_OrderReachability_observation_truth.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","557A95AA7A122851F3E657B56B4C49021D9493B10AD7218EF4FE0C505C8690CC","01","030f3b091ea549a03fd92ed599f66410066333cb","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-270","reports/backtest/runs/20260822_tickshock_realizable_execution/ExpectedValue_TickShock_ResearchReachability_production_path.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","B4BED5AD1B4AEA3CD20D3116B79D90148F0A964B6CBDD1265E36477B794CBD95","01","030f3b091ea549a03fd92ed599f66410066333cb","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-271","reports/refactor/tick_shock/step04_behavior_backtest.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","BAF19C0975013D95C208CFC3BD6A222FA363291D80513E44DA440080215EB077","01","ba66f67aba53d447660aa157f4613c46dcf80742","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-272","reports/tests/tick_shock/configs/step05_detector.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","1399896FF133C10D5C8A2777F3CE4764016D3ABD14BA52B9F08C8AA6E15B8269","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-273","reports/tests/tick_shock/configs/step05_domain_unit.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","CDDC0E8C17DFA81B946217F9F6596D7A8A8C21EA189DAEC315C2C49E48929F59","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-274","reports/tests/tick_shock/configs/step05_execution.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","F9CD468722F496739B1A30567657AAE16D286685EFA512C9A6DD96563B058CC1","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-275","reports/tests/tick_shock/configs/step05_multicurrency_merge.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","74FA6C9FD5B5F017917A3044F2C8CDDC2681F8848D06D8DBADC9183E69F5E892","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-276","reports/tests/tick_shock/configs/step05_order_lifecycle.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","86679E1A1F4D36334FA7AB675904BAD00A541633886A09ED203F75DECCC2B114","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-277","reports/tests/tick_shock/configs/step05_state_machine.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","1F837FA55BB8DEB4DF9D9B006372426A8582E45929F0A0DB84454497BA322EC8","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-278","reports/tests/tick_shock/configs/step05_synthetic_integration.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","ADA93111D601FE9B0C7E40C1B086E77DA7D17DC29DE45CC2EA34EAF39BABD357","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-279","reports/tests/tick_shock/configs/step06_detector.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","EF2F66D268DECA588CE99A815C804B515972DDEE5476D2AEE6F8C3CD2D6E3A76","06","1d3948916da587cd20e61036a14980fedd0cfd5d","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-280","reports/tests/tick_shock/configs/step06_domain_unit.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","974812A5FCA6F77F9E64813B51D1CD553FD8F6A4396E46E51C7E26C6F5E758B9","06","1d3948916da587cd20e61036a14980fedd0cfd5d","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-281","reports/tests/tick_shock/configs/step06_execution.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","8C259F98D25717A8D2557DD63872C6C24824E508F4CA42CEF6A8543818CBED6A","06","1d3948916da587cd20e61036a14980fedd0cfd5d","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-282","reports/tests/tick_shock/configs/step06_multicurrency_merge.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","38D29B46FCC71D8CAE3AF79FC54B853CF00AE6BDF72C61D6E4E797781A4C1999","06","1d3948916da587cd20e61036a14980fedd0cfd5d","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-283","reports/tests/tick_shock/configs/step06_order_lifecycle.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","3B82E7738A56BF12FC22267386753D526407D982D00FE8CF6496BED8E0A8C685","06","1d3948916da587cd20e61036a14980fedd0cfd5d","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-284","reports/tests/tick_shock/configs/step06_state_machine.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","CB41998225ECE72DB27A9BBD27886C8A500532DFBE6ECB21E8342D608C0A37BD","06","1d3948916da587cd20e61036a14980fedd0cfd5d","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-285","reports/tests/tick_shock/configs/step06_synthetic_integration.ini","tester_config","tester_or_harness_reproduction","source","MT5 Strategy Tester configuration","A9A9E555ED9670D5768BB51F4880742BD260DBA2FD1B393F3D55EEC9199AC28C","06","1d3948916da587cd20e61036a14980fedd0cfd5d","PRESENT_TRACKED","machine paths may require environment adaptation; parameters must not change"
"TSDEP-286","docs/research/tick_shock_scalper_csv_schema.md","csv_schema","output_interpretation","source","event/summary/scenario column contract","065802BB672BC585C1C03AD6FAC077C8CA31A64ACDC707A4F2D114FC700C6CD5","01","0c18ad5edfc2c6c822771e77993cac6f49e6be30","PRESENT_TRACKED","schema evidence"
"TSDEP-287","scripts/compile.ps1","build_runner","all_mql_compile","source","canonical MetaEditor compile launcher","A10AE80710C84E2E31C3E8990A4E0B5EB4CF8CBA516AA36C0EAE62A1FDDA1B59","01","c2a111ff873eb0f1445d61a324cd58fb315f68df","PRESENT_TRACKED","terminal fallback path is environment-specific"
"TSDEP-288","scripts/backtest.ps1","tester_runner","strategy_tester_run","source","canonical MT5 tester launcher","171804CAB9E9A53FF1DF568E201F5862ACBF08976D331C61A04082890A6F0E80","01","c2a111ff873eb0f1445d61a324cd58fb315f68df","PRESENT_TRACKED","terminal fallback path is environment-specific"
"TSDEP-289","scripts/validate-tickshock-research-output.ps1","evidence_validator","baseline_and_run_validation","source","CSV/summary validator","12D30B12A553F6395ADFF0FFA321A25AB3BAA7B599AA10A59EF653040F8293EF","01","c6c6fb638911682ea06fe00edf2846561f53b5cd","PRESENT_TRACKED","validation support"
"TSDEP-290","tests/tick_shock/python/conftest.py","python_test","step05_step08_reconciliation","source","independent CSV/spec invariant test","20D6074BC2070841A038977E56C197B5C5E10B8F22E2543AFB0D10F9051574E0","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","does not generate expected values from production code"
"TSDEP-291","tests/tick_shock/python/test_causal_execution.py","python_test","step05_step08_reconciliation","source","independent CSV/spec invariant test","596370E859D672C905922CF5B503F3E946567E4F98EB1D92867ECE052625372E","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","does not generate expected values from production code"
"TSDEP-292","tests/tick_shock/python/test_event_csv_invariants.py","python_test","step05_step08_reconciliation","source","independent CSV/spec invariant test","375CB9E0EB8DE3E423481FF505BC73B6FDBBC974DB4E79884654584F1AC14AA9","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","does not generate expected values from production code"
"TSDEP-293","tests/tick_shock/python/test_fixture_integrity.py","python_test","step05_step08_reconciliation","source","independent CSV/spec invariant test","CAE3E36DDBD8F66B758E2914BBD6E63DAA658FC4894DD5537CC48E175AE2EC2C","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","does not generate expected values from production code"
"TSDEP-294","tests/tick_shock/python/test_market_clusters.py","python_test","step05_step08_reconciliation","source","independent CSV/spec invariant test","29F1B525F4F726459A2DC38284BD7D23E8C19C07062CDB3B053EA8ED3EB649F1","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","does not generate expected values from production code"
"TSDEP-295","tests/tick_shock/python/test_rr_and_broker_distance.py","python_test","step05_step08_reconciliation","source","independent CSV/spec invariant test","D86DC4DF36D7FF452EA42C6387238FFBAAFEDF212FE343036F068D8B7BE8015F","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","does not generate expected values from production code"
"TSDEP-296","tests/tick_shock/python/test_summary_reconciliation.py","python_test","step05_step08_reconciliation","source","independent CSV/spec invariant test","BF0E348F0FE7D86AD2865DBCE3FD4CC089D1A0434D9F7D4A5496EECBA5F87BEB","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","does not generate expected values from production code"
"TSDEP-297","tools/tick_shock/compare_refactor_outputs.py","analysis_tool","step04_behavior_comparison","source","behavior comparison tool","DF812D84944A93E32BC7947B49F7BBB246285CDF635F55C12F0F683C2FD7EE05","04","ba66f67aba53d447660aa157f4613c46dcf80742","PRESENT_TRACKED","historical preservation check"
"TSDEP-298","tools/tick_shock/reconcile_causal_runs.py","analysis_tool","step07_step08_reconciliation","source","independent run reconciliation","B7012C6DB13EBC3A996227CC724CB50A4F735E6EA512397CEE901E4EC1597487","07","fdb091872650d861bed85649283e30fe956b381a","PRESENT_TRACKED","formal REALIZABLE evidence recount"
"TSDEP-299","tools/tick_shock/run_all_tests.ps1","test_runner","step05_step06_regression","source","test orchestration","7B495CEB25B8885091C2DA7C5D483957859B060F9CE14AB0AA76D19F17324F80","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","use from repository root"
"TSDEP-300","tools/tick_shock/run_mql_harnesses.ps1","test_runner","step05_step06_regression","source","test orchestration","64CAE937366D69F34DE0A17E75A9BDB5BFDC277B09CF1592F8A7C1F72886BA1F","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","use from repository root"
"TSDEP-301","tools/tick_shock/run_python_tests.py","test_runner","step05_step06_regression","source","test orchestration","7AB4171243E0A9D8C478E100947E039C4B6290601531E48DACBF4BA8481DDF39","05","78d5a94cfc7fda709b4e4e596a261a1e7754e289","PRESENT_TRACKED","use from repository root"
